,,,,,
Hans-Arianne,"Oirschot, The Netherlands",26-Mar-19,40,Cafe Chill is good,"Cafe Chill offers a various menu, good food at a good price. Staff is very friendly. We think it is best in Ella."
,,,,,
mirobles92,"Ella, Sri Lanka",26-Mar-19,50,Cafe chill,Chill cafe is the best for a relaxing time and delicious food. Ranjith was the best worker and very friendly. Give him a raise !
,,,,,
ChristinaF2570, ,26-Mar-19,40,Nice!,"Very exotic and Chill atmosphere. Service was very fast, Gihan our waiter made sure of it. The food was very tasty as well. Thanks for having us."
,,,,,
Praveen J,"Dubai, United Arab Emirates",26-Mar-19,50,Here everday; phenomenal service and concept,"We visited Ella (the first time for a few of us) and decided to have a few beers at Cafe Chill. The concept and layout is awesome; we loved the bean bags, music and food. What stands out the most is the service. We returned the 2nd day and had the good fortune of being looked after by Gihan.

He was truly exceptional; his suggestions, attention to detail and overall attitude and demeanor are all qualities which so many the works over lack. He's cool and knows his business; an asset wherever he works so look after him.

Kudos to all the bar and floor staff. You guys run a tight ship.

We'll probably be back this evening."
,,,,,
Mignonne W, ,25-Mar-19,50,Had a super time,Had a super evening at Chill as usual. My 3rd visit. The pizzas were delicious. Lovely ambiance. The staff are super and efficient. Gihan was so attentive to us bringing what we wanted fast even though the restaurant was packed as usual. Love the place. A visit to Chill is a must if you are in Ella.
,,,,,
JulieS6615,"Kandy, Sri Lanka",25-Mar-19,50,We came here every day,"Went there with friends multiple times, and the staff paied good attention to every table even though the cafe was full each night. The food came quick and with good quality, even when the house was full and we came 7 people. If you ever come, ask for the waiter Yoga."
,,,,,
feraH14,"Singapore, Singapore",25-Mar-19,50,5 star service and friendly staff,"After travelling 8 hours from Kandy To Ella we stop over at this cafe and we received a very warm welcome from the staff. There is one staff who entertain us, but very poor me I can’t remember his name ( the guy with lots of piercings) very energetic & friendly. Very good combination of Sri Lanka & western food on the menu. The portion of the food is great and the price very reasonable. Thumbs up for the great job guys!!!"
,,,,,
Andrew B, ,25-Mar-19,50,Visit,Great place. Rumesh (our waiter) was a great guy and super enthusiastic. Food was really decent for the price we paid.
,,,,,
C3Feeo,"Los Angeles, California",25-Mar-19,50,Bean bag chairs!,This place was rad! I loved the bean bag chairs and the cool vibes upstairs. Our server Sampa was really nice and quick to bring us beers after our insanely long hike up Ella rock. I like the variety of food and the fact that you have the option to watch your food being prepared and cooked.
,,,,,
Nicki H, ,25-Mar-19,50,Ranjith you legend,"Absolutely incredible food and great service. Ranjith, you are such a legend. Great atmosphere and nice area to chill and have a few drinks up in the bar till late and menu for late night food. All lovely guys in there and there to provide a great service. We had a ducking blast!"
,,,,,
Isabell S,"London, United Kingdom",25-Mar-19,50,We can recommend,Been here twice in one day. Really good food and very attentive waiters. Our waiter Rumesh was really nice and took good care of us also to find a table when it was really busy in the evening.
,,,,,
Britt P,"Frankfurt, Germany",25-Mar-19,50,Nice vibes great service,"Great place to go to for lunch, dinner or just some drinks. Very chilled atmosphere and great service. Especially from our waiter, Sampa! Enjoyed my time here. Good prices too."
,,,,,
danielefee,"Los Angeles, California",25-Mar-19,50,Amazing!,"The Chill Cafe was sooo needed during our trip in Sri Lanka. It’s so unique, chill (lol), and the staff is phenomenal. Sampa really was the icing on the cake. He was so kind and informative. Thank you, Sampa & Chill!!! Xx"
,,,,,
ThiC11,"Doha, Qatar",25-Mar-19,50,Everything was great.,"There has been a long time since I felt completely full filled by a restaurant. This place emanates good vibes, beautiful upper floor, very good food(nicely presented and tasteful), relaxing and one of the best services I have ever had. Go around noon, because it is not too full."
,,,,,
Manmol,"Amsterdam, The Netherlands",24-Mar-19,50,"Great place to eat, drink and relax","Perfect place to eat and drink! On the menu a good combination of Srilankees food and western food. The service is great, a big shout-out to Vidal who gave us a warm welcome everytime we visited the Chill."
,,,,,
KerrieGibbons,"Melbourne, Australia",24-Mar-19,40,Great food and seevice,"After travelling for 2 weeks, it was nice to get some non SL food. Fish and chips were awesome. Lassi very good. Chicken and vegetable stir fry had heaps of good chicken."
,,,,,
748oshang, ,24-Mar-19,50,Good service & friendly staff,Staff was very friendly this guy call Gihan gave a good service and the price is also very reasonable...
,,,,,
Connector536853, ,24-Mar-19,50,Great restaurant,We loved the great variety of food in the restaurant. Chanchala was great with suggestions of good dishes. Highly recommend!!
,,,,,
Desmond W,"Minneapolis, Minnesota",24-Mar-19,40,Fun Atmosphere,There was nothing particularly special about the food but this restaurant had a fun atmosphere and a really friendly staff.
,,,,,
Josefinehald,Vejle,24-Mar-19,50,Very Nice staff and food,"The food is delicious, the service is great - the waiter “yoga” is nice. We were in Ella for 3 days, and went there once a day"
,,,,,
izl2019,"Ella, Sri Lanka",24-Mar-19,50,BEST spot for drinks and food in Ella,We had a great time here having some drinks and pizza - which was delicious! The service was great especially our waiter Sampa....make sure you go here when you come to Ella!
,,,,,
Alanas411,"Braintree, United Kingdom",24-Mar-19,40,Good food and great atmosphere,"Great atmosphere. Had to wait a short time for a table as it is so popular.

Lots of choice of food. We both opted for the Sri Lankan curry wrapped in a banana leaf. It was very tasty and the cost with a couple of beers was very reasonable."
,,,,,
ShezLeo,"Brisbane, Australia",23-Mar-19,50,Finally good food!,This was a total delight in so many ways! The Cafe is so cute and well presented. The staff are very friendly and helpful. And the food was delish! We've been waiting for something like this for quite a while in sri-lanka! They also are flexible with removing dairy and any intolerances.
,,,,,
Tylermeneer, ,23-Mar-19,50,"High quality food, great service","Super friendly and attentive staff, Sampa made sure our experience was the best possible and was very helpful accomodating my girlfriend who had crutches at the time. Food was great, lots of options both local and western. Good variety of well made cocktails. Would definitely recommend, loved the vibe and music too."
,,,,,
Fededt89, ,23-Mar-19,30,Average Sri Lankan food,"I tried a curry and I found it average, both in terms of taste and presentation. Good atmosphere and chilled place - it's also quite big and therefore easy to find a seat. Various options for international food which I haven't tried. I believe the place has a good success also due to the fact that it's mentioned and recommended by some well known travel guides, but there are certainly better places in town for authentic Sri Lankan food."
,,,,,
jennifer472019, ,23-Mar-19,50,Make sure to chillax at Cafe Chill😎,"Took the train from Kandy to Ella, which was lots of fun. However, we found ourselves quite hungry after the 3+ hour trip and made our way to Cafe Chill. After looking at the menu, we talked to our waiter and decided on the curries and lumprais (tried both vegetarian and nonvegetarian). Delicious as advertised! Thank you very much to our waiter Chanchala for an excellent meal!

Picture of food halfway through! Looked so good I forgot to snap a photo first!"
,,,,,
willj581,"Kandy, Sri Lanka",23-Mar-19,50,"Good food, friendly staff","Went to Cafe Chill a few times while in Ella, both for drinks and meals. Cool vibe and friendly staff. Vidal looked after us with a table upstairs on a busy Friday night. Recommend highly"
,,,,,
Jarrah B,"Sydney, Australia",23-Mar-19,50,Cafe chill,"Epiiiiic food, great location three levels of dining and drinks,Chan Chala looked after us and was very good, best waiter in the business"
,,,,,
Bo8bieJo, ,22-Mar-19,50,"Amazing food, comfortable environment","My partner and I went to Cafe Chill for an early dinner based on the recommendation of a friend. What a treat we were in for! The service was fantastic and the food was all very fresh and delicious!

I had the fresh food platter for pudding and wow, the presentation was amazing!

Thank you guys! Keep up the good work!"
,,,,,
davidomah,"Cork, Ireland",22-Mar-19,50,Great restaurant,"We had dinner here both nights and both were as good as each other . Every dish we had over the two nights were super tasty . The staff are incredibly friendly also and service is very quick considering how busy it gets . It was my girlfriends birthday and they kindly organised to take a cake off me the day of and give to us after our dinner. A must visit in Ella .
A big thank you to Nisha and Yoga ye were so helpful and friendly. Thanks again !!!"
,,,,,
tiagomrsc,"Brighton, United Kingdom",22-Mar-19,10,Poor customer service,"Average food but the place is crowded so the employees were not nice at all! Asked us to move tables due to being in a table of four (which wasn t in the middle of everyone passing by), we did and spent all lunch moving due to people and employees constantly hitting the back of our chairs! Awful experience... and by the way it seems that we were the only couple asked to move (we saw several in tables of four people)"
,,,,,
CorneliaH501,"Aarburg, Switzerland",22-Mar-19,50,Cool place good food,We loved the food and the good music and atmosphere! Thanks a lot to our waiter Sampa for his help! We will come back :)
,,,,,
shaigr,"Tel Aviv, Israel",21-Mar-19,40,Nice chill place,"Although there’s no happy hour, we enjoyed many cocktails there, good service, nice low seating area with a view"
,,,,,
EmilyHM14, ,21-Mar-19,50,Great place!,We had a great meal at Cafe Chill - the food was delicious and our waiter Rumesh was brilliant. would definitely recommend!
,,,,,
PWJRHUGO, ,21-Mar-19,50,Great vibe,Enjoyed a great evening at Cafe Chill Ella with our friends. Service and food really good and the vibe of the place was great with lots of people around and with cool music. Worth going!
,,,,,
martinsk_11,Latvia,21-Mar-19,50,Busy and delicious,"Great food, delicious cocktails, outstanding service given how busy it was. Would recommend the curry and passion mojito."
,,,,,
UM07, ,21-Mar-19,50,Easygoing,"Its a really nice restaurant. We especially liked the service of Sampa, thank you for making our stay very pleasant!"
,,,,,
158niklass,"Helsinki, Finland",21-Mar-19,40,"Did not understand the hype, good food, good service","We around this restaurant, nothing special, the restaurant is dark and loud. Good food and good service but nothing special."
,,,,,
Georgie_Fresh,"Stanstead Abbotts, United Kingdom",20-Mar-19,40,Busy but nice,"Whilst walking past we noticed the atmosphere straight away, the place was very busy but looked great.

We were fortunately seated but the street so have a view of the goings on and a nice breeze.

As this was a more western restaurant we opted for the schnitzel and a pizza and were very impressed at the quality and taste of the food. We also ordered a side of potatoes wedges which were amazing. The main meals were around 1000 Rupee each which was not all for most dishes and the wedges were 400.

The service was very prompt and weren’t trying to get rid of you to turn the table which was nice."
,,,,,
A R, ,20-Mar-19,20,"Overrated, so so food, local is nice, no balcony","Nothing special, food is really average, interior is nice but it is not like must have to see, there is so many places with better food"
,,,,,
kresten2019, ,20-Mar-19,50,Great place,"Good burger, good spaghetti bolognese and great service. Special thanks to Vidal that contributed to a great experience two nights in a row."
,,,,,
bindybel,"Melbourne, Australia",20-Mar-19,50,Super busy but great meal,Had cocktails and meal. Despite being super busy service with a smile. Had great time enjoyed atmosphere . Great cocktails liked the expresso martini. Recommend the meal in a banana leaf delicious. Don’t get the ice cream was very icy. Liked it here would go again
,,,,,
jamesandhannah,"Acle, United Kingdom",20-Mar-19,50,"Great place, very friendly service. Rhanjit is a star!!!","Really good food, lamprais was excellent. However, best thing was the staff, very friendly and welcoming. Rhanjit looked after us on both visits and was an excellent and attentive host. Thanks Rhanjit from James & Hannah xxx"
,,,,,
lauracL9491GZ,"London, United Kingdom",20-Mar-19,40,Rice and curry,Great food cold beer. have the rice and curry. Very busy but good may wait up to 45min for food however great Music full Of travellers great place to Meet people
,,,,,
369lilit, ,19-Mar-19,50,Fruits and coffee,"Wow. Udaya makes wonderful fruit platters!! Had also great cappuccino. ☕ 🍍🍉🍌 Place is always busy, music is nice and not too loud. Service is fast and friendly ☺"
,,,,,
max555552014,"Amsterdam, The Netherlands",18-Mar-19,40,3 floors restaurant with live music and sports,3 floors restaurant with on all floors music and sports. Lovely atmosphere and food. Turns busy around 7-8. Oh and thanks to Rumesh the waiter
,,,,,
Chanuka1992, ,18-Mar-19,50,Awesome food and service,"we vist ella cafe chill for our lunch..the food was awesome and the staff was very friendly and very helpful.

we ordered 6 plates including two kind of pizzas and pastas..it was very delicious.the place was quiet,nice and very calm.

our steward Dinesh was very kind and did a great service to us.

thank you cafe chill!"
,,,,,
MathiasNievergelt,"Canton of Zurich, Switzerland",17-Mar-19,50,Great food and cool staff,We wanted to have so western food and cafe chill was recommended so we went there. Felt very welcome from the start and ended up ordering some asian dishes anyways because they looked so good. And we were not disappointed. We ended up going back there three times to try different menu items and where always satisfied. It is also a good place to meet other travelers. Can highly recommend.
,,,,,
jadec818,adelaide,17-Mar-19,50,Great western food and drinks,"Went here with our group for dinner. Great service, everyone in our group of 10 loved their meals and good drinks selection."
,,,,,
Onthefluxdarealone, ,17-Mar-19,50,Great Place,"Very nice cuisine and ambiance, in the evinening or for the lunch. Taste the lumprais or the burger, all is good in here. Also great service, thanks to our host SAMPA ! Thanks mate"
,,,,,
Lauranz255115,"Wellington, New Zealand",17-Mar-19,50,Great cocktails and food,"We loved this place, came here several times over our 2 night stay in Ella, and passed a good few hours working our way through the cocktail list, which was fabulous- especially after spending a week in the north which is almost dry except for the occasional can of Lion. We had a lunch here too, which was good and very fast. Toilets are very nice, comfy beanbags overlooking the street, unobtrusive music. Special shout out to our waiter on all occasions, Sampa. Even though this place is busy, they manage to give good service. 10/10"
,,,,,
807stefant,"Munich, Germany",17-Mar-19,50,Great place,"It's got decent food, cheap beer and really great service. What's not to like. Special thanks to Lasa who did an outstanding job"
,,,,,
w1py,"London, United Kingdom",16-Mar-19,30,"Busy restaurant, ok food","There is a reasonable selection of food options including Sri Lankan and international dishes. However, the restaurant is heaving with tourists and you may have a wait. This is reflected in the prices which is high for Sri Lankan standards.
We had the pizzas, which were ok. I was disappointed by the tuna on my Cafe Chill Spicy pizza.
Service is v good considering how busy they are. I was slightly put off by the roaming cat and dog around the tables.
There must be better cheaper places to eat, but this could be a safe option."
,,,,,
T10Tom,"Leicester, United Kingdom",16-Mar-19,40,Cool place,Cool place with a mix of Sri Lankan and western foods. A nice place to relax after a hike. Right in the centre of Ella.
,,,,,
Steve J, ,16-Mar-19,10,Meal with friends,Went very busy usually a good sign Basic menu we did big order Very bland very disappointed. Can't recommend
,,,,,
J5555KIjoannas, ,16-Mar-19,40,Nice food,Cafe Chill is very popular tourist place in Ella therefore prices are higher than in other restaurants where I’ve eaten in Sri Lanka. But our meals were delicious so we weren’t disappointed. I felt more like in a bar than in restaurant because of the noisy music and darkness inside.
,,,,,
GGPDX, ,16-Mar-19,50,Great family meal in Ella,"After a hot and strenuous hike we arrived cranky and starving! Our server, Rumesh, helped us immediately and took great care of us. The food arrived quickly and was delicious. Portions were generous and we finished our meal with yummy home made ice cream and cake. A winner!"
,,,,,
LiamAustralia,"Sydney, Australia",16-Mar-19,50,Great atmosphere and food!,"The high ratings for Cafe Chill are well deserved. We visited three times whilst in Ella, sometimes for food and others just for drinks, and each time was fantastic. The western food is amazing, a nice break from curry and rice. Cafe chill gets super busy so sometimes there is a long wait for food, but the wait is worth it. Special thanks to Rasika!"
,,,,,
kjs152015,"East Anglia, United Kingdom",15-Mar-19,50,Great vibe,"Lively restaurant with good music, drinks and fresh food with a casual but lively atmosphere. Service from the staff is great considering how busy it was when we were there,recommend sitting upstairs."
,,,,,
graysie67,"Beaminster, United Kingdom",15-Mar-19,40,Crazy busy,Crazy busy place but service is really efficient. Good local curries along with a large number of menu options. Can be a bit chaotic in trying to secure a table but pick your spot and go for it otherwise someone else will snag it if you dither around. Good atmosphere.
,,,,,
Marek Š,"Prague, Czech Republic",15-Mar-19,50,Amazing place,"Well this place has over 5500 reviews and four and half points - and yes its really that good. We had fish and chips and club sandwich. It was so good. Other day we had burger and chicken baguette, also very very good. Our waiter Rasika was very nice and professional. 5 points for cafe chill and Rasika!!!!"
,,,,,
joeyk256, ,15-Mar-19,50,Excellent service and food!,We had a great experience here! Upul was our waiter and did a great job. He is so friendly and helpful. Really recommended for diner.
,,,,,
Lidi123456, ,15-Mar-19,50,Chilling in Chill,"Wejust arrived to Ella and had dinner in pretty popular Chill restaurant; food was very good; fresh salad and fish plus ricessss...very good, still the best of was charming Rumesh our waiter...still wondering how he can be so shining in such a busy place..."
,,,,,
st59scs,"Nairn, Scotland",15-Mar-19,50,"Great restaurant, lovely staff","We ate here both nights on our Ella visit. The food was very good and Rumesh, our waiter, was very attentive. The place was really busy, so be prepared to maybe have to wait if you don't have a reservation. Curry was fab"
,,,,,
olliveri, ,14-Mar-19,50,Excellent!,"Excellent experience throughout! The service is really fast and polite. Came here 3 times. Especially Saman made it awesome! Thank you! Head to the 2nd floor starting from noon, nice cooling breeze in the shade there. Really the best service in Sri Lanka!"
,,,,,
r0bheller,"Harrogate, United Kingdom",14-Mar-19,50,Great service,"We had a tea at cafe chill. The staff are very friendly, especially Rumesh:) Nice place for a drink in the evening too."
,,,,,
Malte R, ,14-Mar-19,50,Nice staying,My wife and I had Diner at the Chill Cafe last night. Good food. Friendly people. Stylish restaurant. Our waiter Lasa was so kind!
,,,,,
enhari,"Ella, Sri Lanka",14-Mar-19,40,Delicious food in a cosy place,"After we've been hiking the whole day in Ella this restaurant was the right place to satisfy our hunger. The food was delicious and the choice was huge. Also the staff was extremely friendly and in contrary to other places I've been the were working fast. Especially the waiter Upul was a friendly person, it was good to have a chat with him and the rest of the staff.
Go and get an unforgettable greek salad. (Before going over to the local specialities)"
,,,,,
AndyTimlett, ,14-Mar-19,50,Best meal in Sri Lanka so far,"Came here on the recommendation of both our home stay, guide and the entire internet. We both had the prawn curry with bread and was by far the best curry and Sri Lanka we’ve on our trip so far (although we have only been to Sigiriya and Kandy before Ella).
The atmosphere is great and relaxed. Friendly dogs / cats too! The staff were also really attentive and friendly, particularly Lasa who helped us choose our meals / drinks- he was brilliant.
A must visit if you’re in Ella."
,,,,,
CroxleyJD,"Croxley Green, United Kingdom",14-Mar-19,50,Delicious Devilled Chicken,"We arrived as part of a big group and were seated upstairs. We really enjoyed the decor, thatched roof and back-packer vibe. There was a large food and drink menu, including lots of cocktail choices.

I ordered the Devilled Chicken and it was the nicest that I’ve tasted during my time in Sri Lanka. The service was also very accommodating to our big group. Would recommend to anyone staying in Ella."
,,,,,
travelranger123,"East Midlands, United Kingdom",14-Mar-19,40,Lamprais - you’ve got to have it,Nice atmosphere and food is really good (pricier than elsewhere in Sri Lanka but still v good value by British standards). The Lamprais though - that’s something else. Delicious doesn’t cut it!
,,,,,
Majid-EJ,"Paris, France",14-Mar-19,50,Great place,"Very Nice food, drinks , music and service. the décoration is amazing! Typical and trendy as well. Spécial Thank you To Sampa."
,,,,,
geektraveler5,"Mahe Island, Seychelles",13-Mar-19,30,Can Improve,Never open when we needed a drink. Overpriced drinks and food. not arranged to handle large crowds ........ can improve ........
,,,,,
WakedNookie,"Moscow, Russia",13-Mar-19,50,"Nice ambience, energizing stuff and good kitchen.","Many thanks to waiter Yoga for perfect service. And a place itself is a nice mix of different cuisines, languages, cultures and music."
,,,,,
Shanmelb,"Melbourne, Australia",13-Mar-19,40,Delish drinks and great service,House mojito was delicious! Sampa was a happy and helpful dude who made our visit here enjoyable. Keep smiling Sampa. :D
,,,,,
caudette,"Sacramento, California",13-Mar-19,30,Ok but over priced food,"If you are looking for western atmosphere and comforts of back home, you've come to the right place. Food here is nothing special though it was nice to enjoy the western music and vibes. However, if you're looking for authentic Sri Lankan experience and cuisine, I would pass on Cafe Chill. Prices are 1.5 to 2x what you'd pay for their Sri Lankan dishes compared to other restaurants in Ella and to me there are loads of better Sri Lankan places to eat breakfast/lunch/dinner."
,,,,,
K83792, ,13-Mar-19,20,Squashed dinner,We visited chill based on recommendations and we were very disappointed. It was catered to a western audience and the Sri Lankan option lacked flavour and the portion was tiny and the worst food we had our entire trip and was expensive. The table was squashed in and they were keen to get people in an out. The staff were friendly and helpful but was not for us.
,,,,,
Mignonne24, ,13-Mar-19,50,Lovely place to have a nice meal and relax,"Had a meal at this restaurant today. The food was wonderful tasty and plenty. The waiter Dinesh who served us was very pleasant and obliging. Every request was fulfilled with a pleasant smile. Even offered us more honey for our curd which was a very generous serving. Will thoroughly recommend this restaurant if one is looking for a good meal, pleasant surroundings and a reasonable price."
,,,,,
Zenani L,"Singapore, Singapore",13-Mar-19,50,Fun place with great food,"I seldom review restaurants but feel compelled to do this one as it was a haven for my group missing good western food during our trip. Place was crowded but rightly so as staff were engaging, well trained and the food great."
,,,,,
rawcofe,"Zagreb, Croatia",12-Mar-19,50,Delicious foid and great chill atmosphere,"Our favorite place to eat on our visit to Ella! Besides the local cuisine they also serve a variety of western dishes, handy if you feel like having a break from the SriLankan spicy food. The ambient is great with chill atmospheric music and lighting with top floor definitely the best. They are mostly full at lunch and dinnertime but the place is quite big so you won't have problems finding a place to sit. We were impressed how the staff handled the crowded floor, they were always at the right place when needed. They were very kind and helpfull with our gluten free member of the party doublechecking the ingredients with the chefs. The food was delicious and, without a doubt, very fresh as is expected for a restaurant with such a large turnover. The house Seafood Spaghetti was the best I ever had, very rich in ingredients and flavor! Their Lumprais was also finger-licking delicious. Mohito and homemade Ice tea were beautifully prepared! The place definitely deserved our recomendation!"
,,,,,
120sherryr,"Greenville, South Carolina",12-Mar-19,50,Cycling Lunch Stop,"What a cool place to grab lunch on a hot day! The vibe in this place is perfect to enjoy a cold beer and a wide selection of great food—local or global. The service is fun and energetic, the atmosphere is relaxing and cool, the food is excellent!"
,,,,,
ahmadeqylan, ,12-Mar-19,50,Good service & food,"The restaurant staff are really accommodating and kind, especially Samba. They surprised me for my birthday and gave me a cake and played a music for birthday after shutting down the lights. The food is also good but the price is a bit expensive."
,,,,,
Explore48505,"Naples, Italy",12-Mar-19,50,Sri Lankan food,Great local Sri Lankan food and tasty arac cocktail. Special thanks to Rumesh for his excellent service and hospitality :)
,,,,,
Kathrin S, ,12-Mar-19,50,Nice Place with Glutenfree Options!,The Restaurant is really nice and a good place for chilling. Thanks Sampa to help me finding a gluten free option! The Lumprias was very tasty!
,,,,,
ellenip2019, ,12-Mar-19,50,5 stars - thank you Upul!,"After a long day exploring Ella we enjoyed a delicious meal and drinks from Cafe Chill! The atmosphere was great, food was delicious but the best part was the exceptional service from our waiter, Upul Come for the curry and stay for the great service. Such a great place and a must stop in Ella!"
,,,,,
Srilankaintothewildt,"Sri Jayawardenepura, Sri Lanka",12-Mar-19,50,Thank you so much,"Thank you so much Sampa, for your hospitality that you gave us . My two visitors were highly appreciating the great food that you serve as well as your service. Thank you"
,,,,,
T6119VBsarahc_4, ,12-Mar-19,50,"Genuine, funny, excellent customer service till late","My partner and I were fortunate to fall upon cricket loving, funny & very helpful waiter Gihan at Cafe Chill the bustling cool vibe drinks and food hangout on Main Street, Ella. Wow! All the waiters are cheery, English speaking, fast, very hardworking and brilliant at really connecting with you and enjoy serving up the food ( cooked by a strong team of chefs in a fast moving open kitchen) and also wonderful fruity and alcoholic drinks. Gihan was our favourite and from Day 1 we clicked with him. He joined in with our cheeky humour and also recommended some other excellent Sri Lankan restaurants as well. However, regardless of where we ate we always returned to Chill later on to seek him out again.
Gihan not only offered great service with high energy often all day and into the night but also showed intelligence, humour, initiative and made time to recommend ideas to make our day more fun. Gihan has all the skills, fantastic work ethic, intelligence, care and sincerity to go far in his career and is an asset to Cafe Chill."
,,,,,
kasun a, ,12-Mar-19,50,Amazing food and chill café with excellent service,"Amazing food and chill café with excellent service with SAMPA in chill cafe,he is giving a wonderful smile with Amazing service to me and to my guest Thanks a lot"
,,,,,
W87ZBnickm,"Colombo, Sri Lanka",12-Mar-19,50,"Good food, good sercixe","We were served by rasika, he was attentive and helpful! We had a club sandwich and a chicken baguette. Both were delicious!"
,,,,,
verdadeteller,"London, United Kingdom",11-Mar-19,40,Nice Atsmophere,"Great place to stop by for a drink between the many activities in Ella. It looks very cosy and inviting at night to, we didn't eat there but the pizzas looked good. The only think I would fault is that our second beer was considerably warm for the hot weather we were under. I like beer to be stupidly cold. And not many places can fulfil that request in Sri Lanka. But the rest looked great"
,,,,,
kts66,"Montreal, Canada",11-Mar-19,50,Excellent!!,Café Chill offers an extensive menu from burgers to traditional Sri Lankan cuisine. We chose two Sri Lankan dishes and they were both delicious!! Our server Rumesh was lovely - very attentive without being intrusive. Highly recommended!
,,,,,
NieGab, ,11-Mar-19,50,Good food and good place,We came to eat here both nights we stayed in Ella. The food is amazing and the atmosphere is great. We had both the times Srilankan food. And the service by Upul was impeccable. We totaly recommend it!!
,,,,,
LeIvan90, ,11-Mar-19,50,Excellent place in Ella,"In Ella you will find numerous restaurants and bars, we really enjoyed the Chill restaurant more than others. Cocktails and mocktails are excellent, the food is good (you should definitely try the Curd and Honey) and ask for Upul. Upul is an amazing waiter, always smiling and excellent at reminding orders despite the number of tables under his remit.

Ivan&Leila"
,,,,,
carixy,"Munich, Germany",11-Mar-19,50,Good food and service,"We went to chill Cafe for lunch and had a club sandwich and a chicken baguette. Both was very tasty. The service of our waiter, Rumesh, was excellent. He spoke English very well and could help us also with a question regarding the train ticket reservation.
We definitely can recommend the food and drinks there which you can enjoy in a relaxing atmosphere."
,,,,,
Sairaih,"Brisbane, Australia",11-Mar-19,50,Great place to chill for lunch,"Great music and atmosphere. Really good service, especially from Lasa! Good Sri Lankan food! WiFi good. Could spend a few hours here chilling after my morning hikes....which is what I did 👍🏼"
,,,,,
HankaH44,"Hikkaduwa, Sri Lanka",10-Mar-19,50,Always satisfied visits,"Dear CHill restaurant,
I would like to thank to all the staff for very nice service that is given to me and our clients with who we come every tour for lunch to your restaurant.
Every our tour if we are in Ella, either for short time we always visit this restaurant.
All the food and beverages are really delicious and the covonut ice-cream is superb.
I really wpuld like to say thank you for Mr. Rumesh abd Mr. Yoga for their proffessional behaviour and services.
I wish you many satisfied clients to the future.

Thank you
Helena and SrilankaByHanka team"
,,,,,
JoeyW984, ,10-Mar-19,50,Great place,By far the cosiest place in ella. At night it is very busy but we like that more than a quiet place. Food was good. Good vibe and the staff is very nice. Especially Gihan was a great guy. We have had a lot of fun with him while he needs to work very hard. A real professional. So thanks Gihan for making our stay at ella and cafe chill better with your smile and hard work. See you next time.
,,,,,
Y8707CRsteve, ,10-Mar-19,50,Perfect pizza,"We visited following a hike up ella rock. Great overall atmosphere, sat upstairs on the bean bags which was exactly what we needed. The pizza was absolutely delicious and juices very tasty. Overall atmosphere was great and food delicious, highly recommended"
,,,,,
deriadam,"Balingen, Germany",10-Mar-19,50,Perfect cafe to chill,We’ve been there twice. First time for coffee and second time for Dinner/Lunch. I really can reconmend this cafe. Good coffee and cool stuff...Ask for Rashika ;) he will make you laugh.
,,,,,
Akshay D, ,10-Mar-19,50,Excellent food & service! Thank you Yoga.,"Cafe chill has a wonderful ambiance in its top floor dining area. Their passion & mint ice tea was one of the best I have had. For lunch we had their chicken lampraise which was simple and tasty with their condiments, quite filling. Also highly recommend is their passion fruit cheese cake for its lightness and sweet taste. Thanks Yoga for your wonderful hospitality."
,,,,,
TwentyAbroad,"Los Angeles, California",9-Mar-19,50,"Great food! Thank you, Rumesh for the great service!","Probably the best food and late night vibe in Ella. We had a great experience and our server, Rumesh, was very cordial and helpful."
,,,,,
juttalaakso,"Turku, Finland",9-Mar-19,40,Busy place,"Awesome service and great food, but quite expensive and crowded. Good location, in the centre of Ella town."
,,,,,
578ivanat, ,9-Mar-19,50,Dinner at Cafe Chill,"We had just small stop at this place for soup, was ok but not perfect
The place is greatwith nice atmosphere chillout music but wifi is not working well, full of turists/gets pretty busy around 6pm, good coctails and fresh juices and nice stuff ut a bit too expensive for SriLanka standard. Other foods we saw looks amazing feom point of view."
,,,,,
Cosmopolitan227518, ,9-Mar-19,50,Cool out!,"Excellent drinks, snacks and service by our waiter Nisha! Our first stop in Ella made a great impression!"
,,,,,
Kransell22,"Worthing, United Kingdom",8-Mar-19,10,Waiters had no understanding of menu,Although trip advisor says gluten free options the waiters had no clue what this was. Reallt unhelpful. Full of westerners eating burgers whilst terrible music is playing. Would avoid!
,,,,,
Anjanajohal, ,8-Mar-19,50,Lunch at chill,Had a lovely lunch here. The vibe is just as you expect very chill and the waiter Sampa was most attentive and accommodating. I would definitely recommend the mint iced tea and would return.
,,,,,
Gbansal88, ,8-Mar-19,50,Amazing spot in Ella!,"Cafe Chill is one of the best places we have come across in Ella - the food is tasty, atmosphere is really relaxed and the customer service is excellent. Our waiter Sampa was very friendly and welcoming. Would definitely recommend visiting for lunch, dinner or just a drink!"
,,,,,
MissHopeP,"Melbourne, Australia",8-Mar-19,50,Such a cool cafe!’,This cafe is owned by the same guy that owns the Chill Ville hotel we stayed at during our time in Ella. The staff are sooo friendly and attentive. The food is delicious and the cocktails are the best we’ve ever had! It’s extra awesome at night time as they have funky music playing and all 3 levels are packed with people enjoying their evening. Do not leave Ella without going to the Chill Cafe! Sooooo good!!
,,,,,
