,,,,,
diyan83,"Kotugoda, Sri Lanka",25-Jul-19,50,Lovely place with nice Staff,"I love the place!! This my first time in this place. I went with my friends We had a really nice time. Good service and excellent staff, look for Upul and he has the best service skill with delicious food ..."
,,,,,
Sofie_Vercoutere,"Lovendegem, Belgium",25-Jul-19,40,Perfect lunch,"Perfect lunch with burger for all of us. Friendly staff, fresh food, open kitchen, hygienic, lots of drinks and choice in burgers, pizza, pasta, local food."
,,,,,
Maya H, ,24-Jul-19,50,Amazing food and staff,"We ate at the chill bar for both the days we were in Ella. Our waitor was Sampa, who was very warm and friendly. The food was also outstanding"
,,,,,
martijn1995,"Kortenhoef, The Netherlands",24-Jul-19,50,Cool spot,Nice spot and good food! Ranjith and his crew are nice! Also a good spot for some beers and breakfast!
,,,,,
Cathrine T, ,24-Jul-19,40,Nice and cozy,"Great place to chill out. Love the top area. Pizzas are nothing special, but coffee is good. Lasa had great service."
,,,,,
Tezi07,"Mosta, Malta",23-Jul-19,50,Fantastic burger,I’m European and was seriously craving a burger! It was so so tasty! As were the chips. The atmosphere is great and the staff is lovely too 🤗
,,,,,
jakobbbeier, ,23-Jul-19,50,Friendly staff,We were served by Ranjith who gave us very friendly and good service. I ordered a coffee which wasn’t what I expected so he made me order a different one without charging me for the first one even though we drank most of it.
,,,,,
Dammi1967,"Colombo, Sri Lanka",23-Jul-19,40,The place to be,"While we were in Ella, we had most of our meals from Chill. We loved the ambiance and the Staff. The staff were very friendly and we being locals, were treated the same as the tourists which we really appreciated and admired. We loved the staff especially Ranjith who served us most times. The drinks and cocktails were great too. The food was excellent. It is definitely a happening place to be. Hope to visit this friendly spot sometime soon. Keep up the good work guys."
,,,,,
mayynez, ,23-Jul-19,50,Really chill,The last floor is very chill and all food we takes was great! Thanks to Sampa for his happiness 👌🏼
,,,,,
martygel,"Amsterdam, The Netherlands",23-Jul-19,50,We 😍 Chill and Sampa!,"Good vibe, best place in Ella, Great music and chill people. Sampa is a great waiter and the dood is amazing😋"
,,,,,
Nicole270590, ,23-Jul-19,50,Have a blast in an excellent atmosphere,"If you want to have good eating and drinks you should visit this cafe/restaurant in Ella. It gives a wide choice of food. The waiters are very friendly and considerate. Vidal served us. He is the best. You feel comfortable all the time. ;-) Dinesh and Rumesh are also courteous and likeable. You treasure Cafe Chill!

Greetings from Germany (Jana, Nicole, Boris and Dennis) <3"
,,,,,
jandW4253CI, ,23-Jul-19,50,"Perfect Lunch, perfect service","Hi there..
Thank you very much Jana, Nicole, Boris and Dennis..
Hope to see you again..
Wish you a happy Vacation..
Thanks
Thanuja"
,,,,,
Judith B,"Melbourne, Australia",22-Jul-19,50,Great Bar Great Cocktails,"We‘ve been here for lunch after a trip to the nine arch bridge. It‘s a wonderful place with nice meals and drinks, furthermore an abolutely friendly service guy called Lasa. Everything‘s fine!!! Taste it!"
,,,,,
JanikBa92,"Oldenburg, Germany",22-Jul-19,50,"Tasty Burgers, nice staff, great restaurant","We went there twice, the cricket was on and it was really swinging. Sat in the front and had lots of cocktail. Great Waiter, Vidal, he was lots of fun."
,,,,,
J5104CDninah, ,22-Jul-19,50,Very good food.,"We had the ""Curry of the day"" one day and a burger the other day and both of them were absolutely great. Saman and Chanchala did a great job and waiting times were short - although the restaurant was packed.
Different food styles for everyone are offered at this place.
Open kitchen is nice to watch as well during the waiting-time.
Prices are more than fair!
Highly recommended when in Ella!"
,,,,,
aadi_101, ,21-Jul-19,50,Good vibes !,We had burgers and pizza and they where really good! Our waiter Rumesh was very attentive and helpfull. Thank you for a Nice visit!!
,,,,,
nzimber,"London, United Kingdom",21-Jul-19,50,Wonderful restaurant,Beautiful place ! Very friendly staff.. Gihan was a very friendly and helpful person... love the vibe here... highly recommended place
,,,,,
georgemA7897RL,"Wellington, New Zealand",20-Jul-19,50,"Great service, great ambiance.",In the hurt of Ella. Very good food large plates with many kind of delicious food. Ramesh was the waiter. Great service fast and tasty.
,,,,,
Beth F,"Barcelona, Spain",20-Jul-19,50,Most popular spot in Ella,"Came for food and drink here everyday while in Ella. The food is delicious and at great prices be sure to try the Sri lankan 10 curry mix, and the various cocktails."
,,,,,
ara73,colombo,20-Jul-19,50,Where you can chill for sure,"Great place to hang out and have a drink. Did not try the food since we went post-dinner. There is a space with puffs to hang out which is great. Prices are ok and location is great, just in the Main Street."
,,,,,
Bayners123, ,20-Jul-19,50,Slice of heaven,"We found café chill immediately after arriving in Ella, and instantly fell in love. The cafe really lives up to its name but do go upstairs as others have mentioned. Lasa took care of us and made our welcome to Ella complete."
,,,,,
gbruchanski,"Weiterstadt, Germany",19-Jul-19,50,A awesome place to meet friends and have a great time,"Beautiful place to chill have some Drinks and get a good food, go up to 3rd level take of your shoes and capture one of the leisure seating places Arthur front. If you are lucky, you get Gihan as your waiter, he welcomes you with a great smile get you a comfortable place and is real taking care that you can chill down ☺️. He is real attentive and always has an eye on his guest and is there as soon as you need him if he has a minute he also gives some tips and advice but as soon as guest call he jump ... that’s passion for the job and an asset for chill cafe, I was there three times now within 1,5 years and the place remains his Charme and spirit over the time"
,,,,,
Kelly3195, ,19-Jul-19,50,Chilled vibes in chill cafe,"Great place, great vibes, great drinks, great food. Also.... Great waiter. Sampa was also great and so friendly"
,,,,,
Juno T, ,19-Jul-19,40,"Very Nice, but very busy","Nice place with very good food, but a lot of people so a lot of noise. Lamprais is delicious! Must try."
,,,,,
Jor R, ,19-Jul-19,50,Good food,Cafe Chill in Ella is very good. Nice food and friendly service. Especially Rasika was very good:) I hope everone coming to eat here.
,,,,,
Sigrun0710, ,19-Jul-19,50,Very good,"We had a really nice visit at Chill in the beautiful village Ella. The atmosphere was really comfortable. They had food from all around the world, including Sri Lanka. Everyone around the table enjoyed what they ate and drank (the smoothie was great). Our waiter, Sampa, was really welcoming and nice. He taught us some new words we wanted to learn, such as “good” and “thank you”. In addition, he gave us great service!
All in all, we had a great time:))"
,,,,,
amydb101,"Lokeren, Belgium",18-Jul-19,50,Amazing food!,"Very crowded, but food is amazing! 20mins after we ordered our food, our server Rumesh came back with the best meal I had in Ella! All six of us were satisfied! Not expensive and friendly server!"
,,,,,
Stonehaaard, ,18-Jul-19,50,Great food,"Had Fish & chips and an iced coffee, it was the best ive ever had. Probably the best restaurant in Town."
,,,,,
valentik25,"Moscow, Russia",18-Jul-19,50,"The best cafe in Ella, Srilanka","Very delicious food and wonderful atmosphere! Highly recommend this cafe! Thank you, Chanchala, for an excellent service! 👏🏼"
,,,,,
christofferw1994, ,18-Jul-19,50,Best place in Ella,We had both lunch and dinner at Chill. The food and drinks were exceptional. We were served by Lasa who gave us very good treatment. We felt very welcome and comfortable. Thank you Lasa and Chill.
,,,,,
vidara2014,"Bergen, Norway",18-Jul-19,50,Great place for a perfect dinner,"We had Gihan as our waiter the first night and he made a perfect evening for us!! We had to come back😍. Lovely food, chill atmosphere and the best pancakes desert. Please try the cashew nuts snack♥️♥️."
,,,,,
renkemas,"The Hague, The Netherlands",18-Jul-19,50,Best place in town!,"The staff, food and atmosphere in this restaurant is phenomenal!! Came here a couple of times and every time we were surprised by the quality of it, and how incredible hospitable the waiters are, especially Vidal!"
,,,,,
Jondover69,"London, United Kingdom",18-Jul-19,50,Good food and music,"Really nice vibe in the restaurant, good music and atmosphere. Our waiter Rumesh was super nice and friendly! Food was delic with big portions for a reasonable price. Mains 800+ RP."
,,,,,
2806AnnaBananna,"Singapore, Singapore",18-Jul-19,50,Good relaxing vibes,"We spent many an afternoon chilling out in chill bar upstairs on the bean bags, whether escaping from the rain or watching live sport on the TVs. The service was great, thanks especially to Sampa for looking after us. Food is mainly western but with some Sri Lankan dishes, try the devilled cashews! Best place for atmosphere and meeting/chatting to other people in Ella."
,,,,,
Pollyhumphries,"London, United Kingdom",18-Jul-19,50,"Good food, good atmosphere and amazing service","If you want somewhere with good food, vibes and cocktails this is the place to be. Reasonably priced but amazing service especially from Lasa, we enjoyed it there so much we came back the following day for dinner when the World Cup Cricket was on. Definitely worth a visit"
,,,,,
rain m, ,18-Jul-19,50,Gorgeous!,"A really nice place for great food, beer and just chill. Atmosphere is perfect, clean and good vibes.
Staff is really great and attentive. Vidal was just the best host you could wish for.
Special thanks to him and Mr Thanuja for our little present we got from them!

We had some great dinner, lunch and a few icecold beers, thanks guys!"
,,,,,
Fanch_simon, ,18-Jul-19,50,Amazing restaurant,"Café Chill is an awesome place to have lunch/dinner and to grab a couple of cocktails and beers! Waiters are lovely, especially Rumesh!!"
,,,,,
Raoritika,"New Delhi, India",17-Jul-19,40,Romish was really good and enthusiastic person we met at cafe he was really concerned for our left food.,Food is really good.Romish was really good and enthusiastic person we met at cafe he was really concerned for our left food.
,,,,,
V5923ZF_, ,17-Jul-19,50,Super chill!!!,"Very chill place! Good food! Friendly staff! Especially Rumesh, he is really helpful, help us to search the bus time table and good service also!! We have a wonderful breakfast here!!!"
,,,,,
Andrea David E,"Port Augusta, Australia",17-Jul-19,50,Cafe Chill is a cool happening place!,"Greeted at the front door of Cafe Chill by the effervescent Ranjith who oozes enthusiasm!
So much so that after an afternoon session we came back for our evening meal!
Food, customer service was very good and Ranjith loves to display a few party tricks on his customers!
Comes highly recommended!"
,,,,,
TravelwithDivs,"Colombo, Sri Lanka",17-Jul-19,50,"Chill vibe, amazing pizza!","Basically everything in their menu is yummy. from western to local to pizzas, all had their speciality, and they are so generous in their serving size. One of the best places to eat and chill in Ella."
,,,,,
Lasse A, ,17-Jul-19,40,Nice restaurant,"Bit busy (popular) restaurant with nice variety of different dishes. Not very cheap place to eat but it's also better than average Sri Lankan restaurant in Ella. Tasty food, also local food available."
,,,,,
ceylon_wild_trails,"Habarana, Sri Lanka",16-Jul-19,50,One excellent restaurant in ella,I had lumprise its comes with banana leaves and its very good ita has 8 sri lankan vegetable curys and chiken and egg as welll. Good staff and good service
,,,,,
NachoGonzalezMarquez,"Seville, Spain",16-Jul-19,50,Cool place,"Even though I like rice and curry, is great to have a place where you have a good variety of both eastern and western meals. The place is pretty cool, a three floor but, good service, good music and great drinks!"
,,,,,
Harsh P, ,15-Jul-19,50,2 Nights with Sampa!,"The first night we came in, it was early enough to catch the sunset and the regular menu! Sampa was attentive and made enjoying the World Cup final easy; dinner and drinks were excellent :)

Night Two was also with Sampa! We got to enjoy the late night menu and more yummy drinks !

Coming back tomorrow"
,,,,,
IdoRothschild, ,15-Jul-19,40,Great,"Great food , great service , great menu and food variants. Many thanks to Rasika for good and quick service"
,,,,,
jasmineburgan,"Caloundra, Australia",15-Jul-19,30,Mediocre,"This isn’t an authentic Sri Lankan restaurant, it’s definitely aimed towards tourists. This was ok with me as I have been travelling alone through this country and felt somewhat isolated.

I ordered vegetarian curry. It was presented beautifully on the plate, but lacked substance and flavour.

The chairs and tables are positioned very awkwardly making it hard to move around. The top verandah looked over a pathway that smelled like urine.

The staff were friendly."
,,,,,
Alana D, ,15-Jul-19,50,The name describes it perfectly,"Hi there...
Thank you for your feed back..And sorry for the worried experience you had. We will concern about your spotlight
commodity's.
Wish you a happy vacation
Thanuja Hewage"
,,,,,
Gamith I, ,15-Jul-19,40,Ella,"This place is so nice to hang out in. We came here every day on our trip to Ella. The staff work so hard and do such a good job! Every day we would ask them and they were all doing 14+ hour shifts but still walking around with energy and smiles on their faces!! I wish I could mention everyone individually, but unfortunately I only learnt Lasa's name, but he was a really good guy and so friendly.

The menu could use a little more option. Would love it to be more vegan inclusive! The late night menu in particular. But the staff helped me find things to eat, and their passionfruit ice tea was ridiculously good!"
,,,,,
Katherine T,"Melbourne, Australia",14-Jul-19,50,Really unexpected cool place,Had some amazing food from Cafe Chill in Ella Sri Lanka! Great ambience! Great vibe! Love the courtesy of the crew! It looks very good and cozy as well!. Special mention and thankyou to Rumesh for serving us and taking care of our time spent at Cafe Chill.
,,,,,
Travel816801,"Sri Jayawardenepura, Sri Lanka",14-Jul-19,40,Cafe Chill,"A beautiful cafe with different elevations and heard it is the best occupied place in town. Staff is extremely friendly and still some could learn from each other as this is one of the Unique selling points of Sri lanka.

However we found the rates are higher than 360 degree restaurant and also the choice is less than 360 degree restaurant.

This is just to encourage them to serve better for the deserving traveler as these places made Ella the best location or best destination.

Let them take care of foreign travelers eve better and not forgetting the locals who re the filler market .

Hope the Menu is improved for better"
,,,,,
Greefkes, ,14-Jul-19,50,Ella Café Chill,Very nice place to eat. Friendly staff. Thanks to Rasika. Lovely atmosphere and indeed a place to chill.
,,,,,
b0nditraveller,"Sydney, Australia",14-Jul-19,50,Great lunch spot,"This is the place to go in Ella. It was full with tourist sitting around on bean bags sipping on beer and juices listening to music and chillen!
The food was great and well presented. After eating many rice and curries we decided on burgers and pizza... yumm! Beer and juice excellent. Our waiter Chanchala was great."
,,,,,
PipFef,"Melbourne, Victoria, Australia",14-Jul-19,50,Dinner,"Awesome vibe! Great staff. Excellent cocktails and beer! Lovely meals. Loved the beanbags and shoes-off , chilled music and relaxed vibe!"
,,,,,
Bluefreak1988, ,14-Jul-19,50,The place to go,"Incredible chilled Bar & and Restaurant! Perfect Service, really good food, good prices and Rumesh is the coolest waiter ever!"
,,,,,
PtitLouis86,"Montmorillon, France",14-Jul-19,50,Delicious food,Lasa was a great waiter and we had a good time with some 🍻 and amazing food! We decided to go for the food baked with the palm leaf and we strongly recommend it.
,,,,,
Ciarán M, ,14-Jul-19,50,Cool restaurant/bar,"The food was excellent and the service was even better. Our waiter Rumesh was super friendly, always smiling and made us feel at home straight away!"
,,,,,
Kristýna J, ,14-Jul-19,50,The best food during our trip around Sri Lanka,"Must recommend another restaurant in Ella. Great service (special thanks to our waiter Rumesh) amazing pizza (I think that some Italians would not make it better) and the best traditional food- Curry with rice, Curd and Trackel with amazing pancakes❤️❤️! AND for coconut lovers—really -HOME MADE coconut ice cream! I was not able to make photo- I had to start eating immediately !"
,,,,,
panero_marco, ,14-Jul-19,40,Best place in Ella,"Really a nice place, we highly recommend the first floor just under the wood structure roof. Take out your shoes and prepare for a chill moment. We had diner and lunch served by Lasa a very friendly guy ;)"
,,,,,
Frankerz, ,13-Jul-19,50,lunch at cafe chill,"Fantastic place for food and chilling! Ranjith was a fantastic server, super friendly! must visit 👍🏻"
,,,,,
RuiR1019,"Lisbon, Portugal",13-Jul-19,50,Nice to play eat,Best Place to eat in Ella with an excellent service by Ranjith. I suggest to visit this amazing place.
,,,,,
alexpH3630AZ, ,13-Jul-19,50,Perfect place to relax,"Our driver recommended this place for lunch and we stayed all afternoon afterwards.
They've got a few decent curries and various western dishes (burguers, pasta, pizza, etc.), in case you're looking for a break from local cuisine.
The upstairs area has a corner with bean bags packed with travellers from all over.
Our waiter Gihan was very friendly and attentive; he made sure the beers kept coming.
This place is great to chill for a few hours, have some drinks and make use of their WiFi."
,,,,,
Mia A, ,13-Jul-19,50,Best place in Ella,Very nice food and great atmosphere! The staff are great and very helpful! Especially Lasa :) You should definitely go there!
,,,,,
Extraordinary607745,"Braunschweig, Germany",13-Jul-19,50,Good choice for everything,"See title.. little more expensive than others but worth the price .... Good and well tastings burgers, sandwiches and cocktails"
,,,,,
TIMOTHÉE L, ,13-Jul-19,50,Grenat moment,We spent a great moment at cafe Chill. The two Sri Lanka meal were very good and tasty. Upul the waiter is the Best. If you go to Ella stop there!
,,,,,
Laurendanvers, ,13-Jul-19,50,Very nice visit,"Very cosy and pretty restaurant. The staff was very friendly, Sampa made sure our baby had a comfy chair and we had a lovely time. The cocktails and cheesecake were very nice. I would recommend it to all my friends 😊"
,,,,,
gorikp, ,13-Jul-19,50,Best place in Ella!,"Great atmosphère, all day long... Good burgers, most friendly staff, especially with kids. A bit more expensive, but still affordable and definitely worth it!"
,,,,,
395hollymay,"County Cavan, Ireland",13-Jul-19,50,Great food and atmosphere,"Fantastic spot. Very relaxed. Great food and atmosphere. All saff were very good, particularly Rumesh, and service was very fast."
,,,,,
sa0894, ,13-Jul-19,50,Cafe chill,This place is really chilled out...good place to hang out..Rumesh was such great help during deciding what to eat!
,,,,,
409rebeccag,"Torquay, United Kingdom",13-Jul-19,50,"Good food, good staff","Lovely food with a good varied menu, including vegetarian and vegan options. All 4 of us enjoyed our food. Friendly service from Rasika, thank you! The passion fruit and mint iced tea is particularly recommended."
,,,,,
Glenn C, ,13-Jul-19,50,The place to be in Ella,"Top tip is to head on all the way up the stairs where this cafe really lives up to its name! The vibe is chill as is the beer. Juices and lassis also highlight. The food is great and reasonably priced. Our waiter, Lasa, was very attentive and made sure we were well looked after. Highly recommend a visit during your stay in Ella."
,,,,,
Jessica S, ,12-Jul-19,50,Chilllinnnnnn at chill cafe,"Good food and most amazing staff. Very friendly and more like family, we all know eachother on a name basis. I spend every night here chilling at chill! Thank you so much for taking care of me and my solo travels!"
,,,,,
dominiquemartin079,"Udawalawa, Sri Lanka",12-Jul-19,50,"The best atmostphere, staff and drinks in Ella!",Hi there.. Thank you very much .. Wish you a happy vacation Hope to see you again.. Thanuja
,,,,,
AndrianaRez, ,12-Jul-19,50,Totally worth it,"We came here our first night in Ella just getting off the train. The bloke who looked after us was the best! He was obviously very hard working, and the place was jam packed full so we were lucky to be put on a table of 6 with a couple guys from Switzerland. The red wine I had was warm and delicious, the cocktails were banging! We shared a pizza which was so so good, wish we had bought 2! We ended up having the best boozy night with these guys and moved to the upstairs bar which is beautiful and takes you away from the view of the main road. They have a late night 10pm-2am menu which is such a great idea. This is definitely a place you can lounge around for hours and have a great night in. See you tonight!"
,,,,,
megmomberg,Vietnam,12-Jul-19,50,"Great food, service & icy cold beers","Great food and atmosphere! They serve both local and international food, have to say that their pizza is amazing even for European standards!
Lovely terrace to hang out and spend some chill time
All staff very friendly and quick , especially our waiter Sampa.
Totally worth visiting"
,,,,,
Thijs B, ,12-Jul-19,50,Amazing food and vibe,"Great spot for dinner or to just hang out upstairs and have a few cold ones! Ask for Gihan, excellent service always with a smile on his face 👌🏻"
,,,,,
Thomas H, ,12-Jul-19,50,Thank you Upul,"Chill is a great spot to have lunch, dinner or to grab a cocktail. We had a great service by Rumesh; he was very kind and helpful!"
,,,,,
redjohn2019,"Hameln, Germany",11-Jul-19,50,Great food and fantastic service,Great help from our waiter Upul! Delicious food as well and good coffee! 😃 Thank you café Chill and thank you Upul
,,,,,
Sophie H, ,11-Jul-19,50,Great food and service,Cafe Chill is a great restaurant. We went there there times in our time in Ella.Its well priced and the service is fantastic. Our waiter Rumesh was very friendly and made sure that we had a good time.
,,,,,
srikantn,"Singapore, Singapore",11-Jul-19,40,Good food good price,"Had an amazing Sri Lankan breakfast here, great coffee and good prices. Lasa was very helpful and friendly, can definitely recommend this place!"
,,,,,
Leegee33, ,11-Jul-19,50,Everything is perfect!,"I went to this cafe every night of my stay whilst in Ella, the food, the staff and the place itself is as good as it gets. Pure chillout gaffe. Chanchala served me on many occasions and he is a top guy, very friendly and always made me feel welcome, excellent service."
,,,,,
B8288ILcharlotteb,"Utrecht, The Netherlands",11-Jul-19,50,Awesome place,"The food is great, the vibe is great and the waiter Ranjith is amazing! You should definitely come here!"
,,,,,
Jean4529,"Swieqi, Malta",11-Jul-19,40,Quick meal and some pints,Had a quick stop over for a drink and decided to have a meal. Busy place and popular. Well served by Nisha. Reasonable priced and very cool place.
,,,,,
AWN1945,"Induruwa, Sri Lanka",11-Jul-19,50,Lunchtime Relaxing,Nice place to have a relaxing lunch. Extensive menu with lots to choose from. Great range of cocktails. Excellent service from young Rasika who managed our group of 6 Adults and 4 Teens.
,,,,,
Paul F, ,11-Jul-19,50,Everything perfekt,The food was amazing and very delicious. The service was very fast and friendly. Our waiter Lasa was very friendly and helpfull. Would recommend. 10/10
,,,,,
Beckymorgan, ,10-Jul-19,50,Delicious Breakfast and excellent service,"Came here for drinks on both our nights in Ella, great drinks and service. Breakfast was really tasty too and Ramesh our waiter was a delight, really friendly and happy to help. Would recommend coming here on your stay in Ella!!"
,,,,,
lornaconroy,"Cambridge, United Kingdom",10-Jul-19,50,Great atmosphere,"Lovely place to eat. Great food, wonderful atmosphere, relaxed environment and excellent service by Chanchala."
,,,,,
chandanir,"London, United Kingdom",10-Jul-19,50,Fabulous lunch,"Excellent food .Superb service by Dinesh.
Very good quality and a superb menu. We had fried rice, lumprice, Beefy burger and rice and curry for mains. The buffalo curd and honey and home made ice creams were all excellent. The place was buzzing with tourists and locals. Highly recommend this cafe."
,,,,,
Rejserejse1234, ,10-Jul-19,50,A lovely local dinner in a modern setting.,We where amazed to find a “hidden” 3 floor of the restaurant - We had a local Sri Lankan dish wrapped in banana leafs with sides too. One of the best meals in so far. Out waiter Upul just made the evening even better. Thanks
,,,,,
nsenasinghe,"Karratha, Australia",10-Jul-19,50,Great Place,Really yummy food- I recommend the lumprais! Our waiter Gihan was so polite and friendly. Great vibe :)
,,,,,
neild881, ,10-Jul-19,50,Great service and food.,"Really enjoyed our meal. Busy restaurant but our waiter, Ranjith, made it look effortless. He was friendly and gave quick service."
,,,,,
Zoralova, ,10-Jul-19,50,The best food,"You can find very good food & drinks here. Rumesh, the friendliest weiter just made our day. Thanks 👍"
,,,,,
Anna K, ,10-Jul-19,50,Delicious food/drinks at Cafe Chill,"Fabulous evening. Rumesh provided excellent service. Food was delicious, there was lots of it and everyone got something they wanted. A great introduction to Ella. We also loved watching the cricket with you!"
,,,,,
johannelucille,"Edmonton, Canada",10-Jul-19,50,Great atmosphere and fantastic food,"Deviled fish and lamprais are perfect examples of delicious Sri Lankan dishes. The service is excellent, very friendly and efficient."
,,,,,
dmitrivrubel,"Moscow, Russia",10-Jul-19,50,Awesome lunch in Ella,"Definitely one of the best places to have a lunch in Ella. The menu is various and full of tasty dishes. Service was great, our waiter Rumesh was as friendly as possible. We'll undoubtedly visit this place again."
,,,,,
Rosen G, ,9-Jul-19,40,Chill at your own pace,"I visited this restaurant with my family on a few occasions while on holiday in the month of May. It is a beautifully decorated and well built restaurant with great ambiance.

The menu serves a variety of options especially for the tourists. The pricing and quantity is proportional. The food is sumptuous and tasty. We were provided a great service by Sampa everytime we visited the place."
,,,,,
daviinea, ,9-Jul-19,50,Great thanks!,"We have eating and got some drinks in Cafe chill. It was very good and a special thanks for Rumesh the waiter, he helped us with some questions and give us a good name of a taxi to Arugam Bay. Thanks!!"
,,,,,
Jarrod C, ,9-Jul-19,50,"Great place, good vibe",Great place. Good food. Good staff and a great vibe. Get the Sri Lankan breakfast. Also Ranjith was really nice and welcoming. Can’t recommend it enough. Also good price.
,,,,,
imveryfull, ,9-Jul-19,50,Lunch was so good we went back for dinner,"We were there for lunch and had a really chill time with Ranjith. Food was so good we went back again for dinner.
Nisha took great care of us and was very quick with all orders. Portions were very generous and we could barely walk back to the hotel.
Great atmosphere in the place, we were there as a couple which there were loads of, but there also a lot of families.
Might even go again tomorrow."
,,,,,
nidhinrao,"Hyderabad, India",9-Jul-19,50,Chill,Best restaurant and food in Sri Lanka. Love the food. Like the ambience and pleasant atmosphere. Very friendly and hospitable staff especially Gihan
Jack-Fitzg, ,"July 9, 2019",50,Amazing food and Service,"The cafe offered an awesome experience for travellers in Sri Lanka. The food was amazing and Rumesh, our server, helped massively, thank you!!!"
Mark C,"Cambridge, United Kingdom","July 9, 2019",40,Definitely the most popular place in town,"Nice place. Large, spread over 3 floors. Extremely popular, but service just about manages the crowds. Came here for a drink one night, then back for lunch the next day. Food was decent."
Frederik S, ,"July 9, 2019",50,Chill,"Nice place for a cold beer and proper food. Really nice vibe in general. Doesn't matter if your with the family or the lads. Rumesh helped us out during our time, nothing to point out. Cheers."
Tom L, ,"July 9, 2019",50,Better than expected!,"We had a very nice table on the third / top floor, super good quality food and great service by Upul ;)"
Ellen B, ,"July 9, 2019",50,Rumesh is the man!,"Such an amazing vibe after a long day on the train. The guys were friendly and Rumesh looked after us well, making sure our glasses were filled and giving us handy tips on what to order. The food was amazing! A must-do in Ella!"
Maddiewood93,"Sydney, Australia","July 9, 2019",50,Drinks for the afternoon,"My partner and I have decided to get comfortable on the bean bags upstairs this evening while watching the World Cup cricket, our waiter upul has been so amazing, the staff here are very polite. Yesterday my partner and I had lunch downstairs and the meal was so beautiful.
If you’re looking for a place to sit back and relax, this is the place to be. Absolutely enjoyed our stay in ella. Thankyou so much x"
124hadara,"Tel Aviv, Israel","July 9, 2019",50,Really good,"Good place with excellent food. The waiter gihan is the best .the snizel was really good ,I love this place"
Jay B, ,"July 9, 2019",50,POPPIN’ BOTTLES IN ELLA,Had a great afternoon trying to stay out of the rain with Ranjith. Plenty of beers and great burgers! Highly recommend!
dan0893,"Melbourne, Australia","July 8, 2019",50,Great service from Rumesh,"Had lunch here, string hoppers were easily the best meal we had in Ella, Rumesh, our server was attentive and excellent"
Maryjobowler, ,"July 8, 2019",50,Amazing place for food and drink,Rumesh is the best. I hope everyone gets to deal with him. What a gorgeous human. Unreal food and amazing cocktails. Talking from an Irish person. 😁 Have fun here. Definitely worth it. It lives up to the hype.
Kapil S,"Melbourne, Victoria, Australia","July 8, 2019",50,Holiday,"Had an amazing time at cafe chill Upul gave us an amazing service , the cocktails were really good we had ceylon black tea gin and tonic and ella mule. Highly recommend cafe chill in ella."
WPromnitz,"Warrnambool, Australia","July 8, 2019",50,Great late lunch,Good food. And a beer after Little Adam's Peak. Rasika was a great host. Family all ate well. Great vibe and some of the best food in Ella we had!
Roland L, ,"July 7, 2019",50,Amazing service,"Could not fault this place, the food here is exquisite, we ate at 11am and found the baguettes to still be warm where they were fresh out of the oven.

We were served by Rumesh who was extremely friendly and gave helpful pointers for things to do whilst we were in Ella"
nickzaf,"Athens, Greece","July 7, 2019",50,Great choice,"This is the best place to be in Ella. Good choices of European food and some local plates, with chill music and kind staff. Especially Upul made our night so easy and his service was excellent."
EliasS1788, ,"July 7, 2019",50,Goooooooooood foooooooood!,The food was really good.. best place in Ella.. Rasika our waiter was really nice and kind and even spoke some dutch words with us!
Phil H,"Tralee, Ireland","July 7, 2019",50,Great Place to eat and relax,Hi There.. Thank you very much for the excellent review.. Hope to see you again.. Thanks Thanuja Hewage
Trip537193, ,"July 7, 2019",50,Great beers and pizza,We had a great time in cafe chill. Great choice of food (European and Sri Lankan) and really tasty. Very apt name as the place was very chilled and relaxing. Our waiter Rasika was very quick at serving and looked after us very well all night. Would 100% recommend this if you are in Ella.
WellTraveled989,"Siesta Key, Florida","July 7, 2019",50,The best in Ella,Had some badly needed cold beers and a great pizza. Ranjith was serving us and was very helpful and kept the beers flowing to us. Great experience all round.
jfrankers,"Kuala Lumpur, Malaysia","July 7, 2019",50,Lunch,"We have come here too many times to count already. Food is the best we have had in Sri Lanka and the service is outstanding. Gihan is such a nice guy! A great server and a very nice person to talk to! Thank you for great times, good food and unforgettable memories!"
Karen S,"Melbourne, Australia","July 7, 2019",40,Chill out,Great food. Casual international vibe. Upul was particularly helpful! Rice and curry very good with 10 kinds of curry!
travelingtheworld989,"Siesta Key, Florida","July 7, 2019",50,Awesome food and atmosphere,"Cafe Chill is just that, a chill cafe! We love it! We have gone here three times in two days. The service is super friendly and helpful. Rumesh is a really great guy. He answered lots of our Ella related questions. Food is delicious. We have had the veggie burger, chicken burger, and one of the special Sri Lankan dishes with ten different curries in it.
They have a really friendly dog named Rocky who pays visits every ones in a while. He is"
Poppy_miller123, ,"July 6, 2019",50,Chill cafe,So nice lovely service we got served by ranjith and the atmosphere was great cool and chill. Very much a must go
Rebecca M,"Cuckfield, United Kingdom","July 6, 2019",50,Lovely place to stop for a coffee,"Great stop for delicious coffee and shakes 😊lattes, cappuccino and fab vanilla shakes with Ranjith serving us"
MJD90210,"Melbourne, Australia","July 6, 2019",40,Nice atmosphere,Went for a few meals here. Super friendly staff. Nice drinks. Excellent food but have had better Sri Lankan curry on our trip. At the pricier end but we thought it was worth it so we came back a couple of times.
Marcus H, ,"July 6, 2019",50,10/10,Very clean and professional restaurant. Top food and drinks. Our waiter Rasika did an amazing job!!!
